Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000048471,SNX29,89,2.48000,48,1.23967,18,-0.3676,9,-1.4456,9,-1.5154,6,-1.8671,8,-1.5026,17,-0.4711,16,-0.5822
ENSG00000103381,CPPED1,89,2.14283,77,1.83956,18,-0.6463,4,-2.7635,16,-0.8194,13,-1.0584,9,-1.5946,10,-1.5030,15,-0.9058
ENSG00000237515,SHISA9,89,1.32543,4,-3.1855,4,-3.3216,38,-0.1034,68,1.00426,25,-0.7488,32,-0.3758,60,0.64209,17,-1.3148
ENSG00000175595,ERCC4,89,2.03128,48,0.88535,18,-0.7101,12,-1.2909,9,-1.8478,16,-0.8997,12,-1.3215,34,0.31747,35,0.36266
ENSG00000186260,MRTFB,89,-0.4846,8,-3.9419,79,-0.6819,44,-1.5458,259,1.55928,138,0.20612,128,0.08313,159,0.42981,54,-1.2544
ENSG00000140694,PARN,89,1.92297,34,0.21458,14,-1.1001,16,-0.9209,28,-0.0804,15,-1.0886,14,-1.1983,34,0.19710,25,-0.2655
ENSG00000103429,BFAR,89,1.98642,23,-0.3252,18,-0.7153,12,-1.3204,21,-0.5669,16,-0.9371,27,-0.1304,33,0.21263,29,0.02236
ENSG00000103512,NOMO1,89,0.77900,22,-1.4297,21,-1.4692,60,0.12206,89,0.90862,26,-1.1669,70,0.37768,44,-0.3530,45,-0.3330
ENSG00000179889,PDXDC1,89,0.66167,55,-0.1160,34,-0.8645,45,-0.4464,64,0.14177,52,-0.2058,40,-0.6098,88,0.63441,63,0.08726
ENSG00000157045,NTAN1,89,1.51502,17,-1.1813,41,0.15798,29,-0.3590,29,-0.4000,56,0.69702,35,-0.0921,28,-0.4124,14,-1.4570
ENSG00000085721,RRN3,89,2.11848,21,-0.3738,15,-0.9086,19,-0.5684,27,-0.0330,7,-1.9079,12,-1.2118,20,-0.5052,34,0.38215
ENSG00000166780,BMERB1,89,-1.3314,68,-1.7395,173,-0.3197,130,-0.7654,285,0.55253,307,0.60556,256,0.30531,331,0.73525,196,-0.1212
ENSG00000166783,MARF1,89,-0.0520,74,-0.3397,126,0.50359,60,-0.6710,56,-0.8401,140,0.68363,52,-0.8978,177,1.08635,92,0.00047
ENSG00000133393,FOPNL,89,1.52590,24,-0.6601,28,-0.4134,44,0.28145,37,0.01280,27,-0.4924,39,0.11382,20,-0.9069,21,-0.8509
ENSG00000103489,XYLT1,89,1.89495,13,-1.3106,26,-0.2530,11,-1.5097,26,-0.2728,22,-0.4996,50,0.80635,33,0.12646,8,-2.0171
ENSG00000134419,RPS15A,89,-2.5929,713,0.59267,1055,1.27923,783,0.75146,319,-0.7588,667,0.48150,552,0.17091,146,-1.8686,321,-0.6837
ENSG00000170540,ARL6IP1,89,-2.6621,229,-1.2718,564,0.12900,429,-0.3058,588,0.22499,631,0.31163,733,0.56068,718,0.52683,634,0.32028
ENSG00000157106,SMG1,89,0.83601,61,0.19299,44,-0.3283,30,-0.8846,43,-0.3805,23,-1.3017,17,-1.7338,120,1.35484,68,0.37398
ENSG00000170537,TMC7,89,3.34236,60,2.30214,0,-5.9369,7,-1.3652,2,-3.3630,0,-8.2678,1,-3.9671,5,-1.6701,1,-3.7619
ENSG00000167186,COQ7,89,2.27004,21,-0.2947,6,-2.1547,36,0.57850,17,-0.6793,25,-0.0283,13,-1.0227,18,-0.4900,11,-1.3089
ENSG00000103528,SYT17,89,0.81173,4,-3.7564,38,-0.5467,48,-0.2086,57,0.08312,37,-0.6014,81,0.63846,55,0.01074,79,0.60417
ENSG00000006007,GDE1,89,0.15943,138,0.87792,61,-0.4394,57,-0.5398,85,0.08774,79,-0.0293,76,-0.1020,78,-0.0605,61,-0.4521
ENSG00000103540,CCP110,89,-0.3689,507,2.86575,35,-1.7749,24,-2.3533,71,-0.7857,72,-0.7067,41,-1.5540,152,0.48080,67,-0.8131
ENSG00000103544,VPS35L,89,1.06207,71,0.66637,39,-0.2810,24,-1.0414,53,0.20165,22,-1.1921,32,-0.5933,43,-0.1390,46,-0.0510
ENSG00000103550,KNOP1,89,0.73133,164,1.84454,46,-0.3390,8,-2.9254,25,-1.3820,37,-0.6906,21,-1.5081,79,0.52006,79,0.51370
ENSG00000174628,IQCK,89,2.00114,36,0.36479,36,0.34218,51,0.96320,8,-2.0831,2,-3.5768,13,-1.1996,4,-2.7140,40,0.52350
ENSG00000167191,GPRC5B,89,-1.7668,1014,2.32019,282,-0.0099,424,0.65825,37,-3.2128,32,-3.2480,38,-3.0339,93,-1.7053,792,1.79873
ENSG00000066654,THUMPD1,89,0.84532,65,0.32418,49,-0.1478,22,-1.3219,51,-0.1014,32,-0.7903,31,-0.8439,104,1.10870,41,-0.4169
ENSG00000102897,LYRM1,89,0.98548,26,-0.9584,51,0.05372,70,0.57887,45,-0.1786,43,-0.2017,62,0.35684,42,-0.2543,20,-1.3763
ENSG00000103316,CRYM,89,-1.2623,6,-5.0171,38,-2.5293,91,-1.2423,461,1.73833,129,-0.7090,459,1.39849,176,-0.2203,114,-0.8912
ENSG00000197006,METTL9,89,-0.5814,74,-0.8725,189,0.61640,137,0.08565,128,-0.0278,201,0.72524,121,-0.1068,107,-0.3002,122,-0.0947
ENSG00000140740,UQCRC2,89,-1.1588,95,-1.0600,91,-1.1338,274,0.60874,329,1.09466,99,-1.0074,308,0.80525,155,-0.3149,121,-0.7032
ENSG00000185716,MOSMO,89,0.68729,27,-1.2075,26,-1.2464,30,-1.0379,65,0.18779,69,0.25426,41,-0.5587,123,1.25000,52,-0.1957
ENSG00000058600,POLR3E,89,2.26640,16,-0.7373,13,-0.9808,14,-0.8698,27,0.13433,11,-1.2024,20,-0.3570,16,-0.6912,18,-0.4973
ENSG00000140743,CDR2,89,2.50302,2,-3.4568,3,-2.8838,14,-0.7559,17,-0.5077,25,0.15880,25,0.17422,22,-0.0257,13,-0.8712
ENSG00000122254,HS3ST2,89,1.28579,1,-5.0096,7,-2.6937,0,-5.9627,69,0.97790,43,0.04588,54,0.41607,68,0.80608,16,-1.4105
ENSG00000103404,USP31,89,2.28300,40,0.77007,17,-0.5958,15,-0.7830,19,-0.4510,10,-1.3873,8,-1.6583,28,0.15406,5,-2.3584
ENSG00000168434,COG7,89,2.55395,17,-0.3775,11,-1.0088,11,-1.0166,19,-0.2757,5,-2.2887,7,-1.6397,16,-0.4661,27,0.29147
ENSG00000103365,GGA2,89,2.31301,7,-1.9234,20,-0.3115,24,-0.0204,27,0.12822,17,-0.5868,13,-0.9721,12,-1.0938,12,-1.1290
ENSG00000103353,UBFD1,89,1.34585,13,-1.7351,19,-1.1378,48,0.27488,43,0.10512,36,-0.1918,40,0.00294,60,0.65493,12,-1.7839
ENSG00000004779,NDUFAB1,89,-1.8196,101,-1.6339,163,-0.9223,408,0.53557,348,0.31336,403,0.51455,715,1.52992,182,-0.7482,182,-0.7527
ENSG00000166847,DCTN5,89,-0.1733,59,-0.8075,93,-0.1172,41,-1.3730,117,0.29950,101,0.01587,73,-0.4905,209,1.25122,98,-0.0353
ENSG00000166501,PRKCB,89,-2.6365,33,-4.0761,339,-0.6448,197,-1.4662,940,1.21674,718,0.55415,346,-0.6142,1146,1.37674,366,-0.5285
ENSG00000006116,CACNG3,89,-0.0027,0,-6.9069,16,-2.6078,64,-0.5325,193,1.59115,76,-0.2535,114,0.38662,89,-0.0142,62,-0.5801
ENSG00000122257,RBBP6,89,0.05736,148,0.89282,51,-0.8059,16,-2.5523,76,-0.2206,31,-1.5723,37,-1.2776,232,1.72087,106,0.32834
ENSG00000090905,TNRC6A,89,0.11836,128,0.70946,100,0.29844,52,-0.7273,47,-0.9669,38,-1.1889,21,-2.0841,171,1.21827,137,0.82739
ENSG00000158865,SLC5A11,89,3.32525,76,2.86441,2,-3.2155,0,-7.1004,0,-5.2329,0,-8.4086,0,-8.6488,0,-4.3364,0,-7.6674
ENSG00000205629,LCMT1,89,0.23739,32,-1.3672,27,-1.6115,69,-0.1772,119,0.83367,66,-0.2399,121,0.74221,70,-0.1464,59,-0.4307
ENSG00000182601,HS3ST4,89,1.62515,9,-2.0744,12,-1.5877,0,-8.1446,16,-1.2434,40,0.22396,5,-2.8026,103,1.91090,57,0.80169
ENSG00000169189,NSMCE1,89,0.84114,56,0.06849,60,0.16844,64,0.28760,48,-0.2020,31,-0.8247,69,0.41714,22,-1.3888,49,-0.1373
ENSG00000077235,GTF3C1,89,0.91054,44,-0.2486,40,-0.4102,22,-1.2762,50,-0.0435,30,-0.8294,30,-0.8251,94,0.99480,65,0.38006
ENSG00000169180,XPO6,89,1.16502,26,-0.8440,26,-0.8199,65,0.61620,52,0.29010,23,-1.0339,45,0.00034,41,-0.1436,27,-0.7866
ENSG00000176046,NUPR1,89,1.12935,103,1.38463,149,2.11037,24,-0.9976,10,-2.4254,14,-1.7400,6,-3.0002,11,-2.1006,40,-0.2208
ENSG00000196502,SULT1A1,89,0.86808,4,-3.8722,42,-0.3769,63,0.28187,55,0.07387,51,-0.0530,79,0.64833,39,-0.4692,52,-0.0265
ENSG00000168488,ATXN2L,89,1.74346,20,-0.7210,10,-1.8073,31,-0.0563,36,0.16664,8,-2.1032,26,-0.3814,42,0.41022,28,-0.2251
ENSG00000178952,TUFM,89,-0.6833,115,-0.2944,120,-0.2250,222,0.77857,186,0.55347,84,-0.7834,113,-0.3207,126,-0.1448,143,0.05125
ENSG00000178188,SH2B1,89,1.60449,24,-0.5958,9,-1.9934,40,0.20300,34,-0.0694,29,-0.3086,26,-0.4466,32,-0.1602,34,-0.0343
ENSG00000176953,NFATC2IP,89,1.84423,35,0.18313,33,0.07970,14,-1.1529,15,-1.2171,12,-1.4855,30,-0.0726,42,0.47011,27,-0.2411
ENSG00000183336,BOLA2,89,2.08695,12,-1.2768,26,-0.1124,14,-1.0632,16,-0.9328,38,0.50163,39,0.55722,20,-0.4819,7,-2.0662
ENSG00000103485,QPRT,89,1.74610,23,-0.5344,33,0.01114,39,0.29299,8,-2.1384,6,-2.5557,18,-0.8804,27,-0.3106,74,1.38808
ENSG00000079616,KIF22,89,1.37922,30,-0.4545,35,-0.1737,61,0.70006,25,-0.8061,32,-0.3462,37,-0.0964,25,-0.6938,37,-0.0936
ENSG00000103495,MAZ,89,0.54613,41,-0.7013,93,0.61663,63,-0.0328,66,0.05693,63,-0.0098,63,-0.0160,54,-0.2503,40,-0.7322
ENSG00000167371,PRRT2,89,0.10753,3,-4.7227,47,-0.8881,32,-1.4872,179,1.57533,64,-0.4234,85,0.03421,111,0.45455,47,-0.8946
ENSG00000280789,PAGR1,89,2.39474,30,0.33932,10,-1.2772,36,0.65218,12,-1.1902,11,-1.1180,5,-2.1984,10,-1.3119,24,0.02445
ENSG00000013364,MVP,89,3.15059,41,1.39907,12,-0.5289,8,-1.2450,0,-4.4956,12,-0.5374,1,-3.4374,2,-2.7402,9,-1.0222
ENSG00000103502,CDIPT,89,0.51919,33,-1.0336,43,-0.6308,93,0.59295,78,0.33719,48,-0.4790,65,-0.0083,73,0.18125,49,-0.4453
ENSG00000174938,SEZ6L2,89,-1.4233,47,-2.3719,34,-2.8317,229,0.02644,407,1.17447,122,-0.9507,209,-0.1223,591,1.67611,118,-1.0055
ENSG00000174939,ASPHD1,89,-0.3406,78,-0.5523,171,0.70694,107,-0.0637,94,-0.2861,184,0.84019,119,0.11117,102,-0.1335,71,-0.6980
ENSG00000174943,KCTD13,89,1.64902,20,-0.8089,16,-1.1657,57,0.83640,31,-0.1743,25,-0.5195,33,-0.0756,18,-0.9597,23,-0.6416
ENSG00000149932,TMEM219,89,-0.4218,144,0.34151,191,0.81031,133,0.20308,83,-0.5950,161,0.52305,119,0.03342,70,-0.7880,95,-0.3287
ENSG00000149930,TAOK2,89,2.19702,15,-0.8847,8,-1.7474,19,-0.5149,23,-0.2436,22,-0.2576,17,-0.6590,31,0.27309,15,-0.8501
ENSG00000149929,HIRIP3,89,1.40089,57,0.62119,29,-0.4481,31,-0.3682,23,-0.9190,39,0.00900,27,-0.6028,40,0.03899,33,-0.2646
ENSG00000169592,INO80E,89,1.48871,33,-0.2139,33,-0.1816,46,0.33612,31,-0.3451,27,-0.4972,33,-0.1901,22,-0.8147,29,-0.4120
ENSG00000149927,DOC2A,89,-0.4038,2,-5.5129,41,-1.5706,57,-1.0863,264,1.74374,120,0.06264,136,0.26897,125,0.12058,56,-1.1156
ENSG00000149926,TLCD3B,89,2.34750,1,-4.5689,15,-0.7371,22,-0.1421,19,-0.4580,29,0.26406,21,-0.2407,12,-1.0415,17,-0.5335
ENSG00000149925,ALDOA,89,-0.6505,31,-2.2128,41,-1.8317,190,0.55121,225,0.98902,104,-0.4209,315,1.44086,22,-2.7120,113,-0.2862
ENSG00000149923,PPP4C,89,1.10061,34,-0.4633,44,-0.0720,33,-0.5416,34,-0.5177,34,-0.4881,48,0.06554,39,-0.2680,72,0.73191
ENSG00000090238,YPEL3,89,-1.0054,99,-0.8535,145,-0.2606,221,0.41855,213,0.40905,224,0.44216,304,0.95691,123,-0.5193,78,-1.2143
ENSG00000102882,MAPK3,89,-0.4654,76,-0.7228,205,0.88736,144,0.29610,157,0.49547,109,-0.1516,131,0.13424,75,-0.7348,59,-1.1056
ENSG00000102879,CORO1A,89,0.22547,15,-2.4309,33,-1.3092,26,-1.6551,172,1.66110,23,-1.8452,160,1.21982,41,-0.9727,44,-0.8745
ENSG00000169217,CD2BP2,89,1.15473,32,-0.5288,31,-0.5789,52,0.23347,43,-0.0689,55,0.31955,52,0.22721,37,-0.3186,15,-1.6469
ENSG00000169221,TBC1D10B,89,1.96517,29,-0.0069,9,-1.7341,11,-1.4262,26,-0.1778,21,-0.5260,32,0.12918,33,0.20545,15,-1.0396
ENSG00000180035,ZNF48,89,2.87696,5,-1.8478,3,-2.7853,8,-1.3613,22,0.20737,15,-0.3602,15,-0.4435,12,-0.7087,4,-2.4091
ENSG00000179965,ZNF771,89,1.06418,12,-2.0127,62,0.43943,102,1.30419,29,-0.8238,43,-0.1411,52,0.17091,40,-0.2407,12,-2.0573
ENSG00000179958,DCTPP1,89,1.08074,23,-1.1153,16,-1.6361,78,0.84326,34,-0.5335,39,-0.2721,95,1.19436,34,-0.4925,24,-0.9966
ENSG00000179918,SEPHS2,89,0.83158,31,-0.8532,22,-1.3361,64,0.27138,71,0.50358,49,-0.1516,48,-0.1998,51,-0.0853,44,-0.3352
ENSG00000229809,ZNF688,89,2.45396,25,0.11754,27,0.23629,8,-1.5312,20,-0.2888,15,-0.6763,14,-0.7228,8,-1.6721,7,-1.8650
ENSG00000156858,PRR14,89,2.50907,19,-0.2987,19,-0.2724,29,0.37770,16,-0.6309,2,-3.2281,6,-1.9865,11,-1.0401,20,-0.1667
ENSG00000080603,SRCAP,89,2.42067,26,0.17622,22,-0.1406,8,-1.6134,15,-0.7091,8,-1.5262,10,-1.2183,25,0.10258,16,-0.6319
ENSG00000156873,PHKG2,89,1.88374,14,-1.1386,21,-0.5832,11,-1.5257,28,-0.1538,13,-1.2603,36,0.25869,36,0.27025,28,-0.1389
ENSG00000103549,RNF40,89,1.57474,20,-0.9220,16,-1.2059,49,0.52359,37,0.08923,10,-1.8620,27,-0.4066,34,-0.0673,35,-0.0112
ENSG00000099385,BCL7C,89,1.14223,54,0.28816,78,0.90429,59,0.44139,18,-1.5232,41,-0.1591,30,-0.6160,31,-0.5903,33,-0.4861
ENSG00000099365,STX1B,988,3.15311,5,-5.2261,86,-1.2921,105,-0.9853,120,-0.8545,198,-0.0008,90,-1.2250,201,0.01994,70,-1.5990
ENSG00000103496,STX4,89,0.95386,75,0.66396,46,-0.1245,23,-1.2165,46,-0.1452,50,-0.0030,52,0.05107,47,-0.0929,27,-0.9805
ENSG00000167397,VKORC1,89,1.22731,63,0.61478,37,-0.2332,37,-0.2472,45,0.07156,18,-1.3042,44,0.04274,11,-1.9726,41,-0.0844
ENSG00000103507,BCKDK,89,1.42843,18,-1.1758,21,-0.9486,16,-1.3707,46,0.31793,14,-1.5151,54,0.55967,37,-0.0571,44,0.22665
ENSG00000103510,KAT8,89,1.39079,35,-0.1783,23,-0.7991,43,0.14090,44,0.19768,32,-0.3128,45,0.21592,22,-0.8766,15,-1.4333
ENSG00000089280,FUS,89,-0.7706,149,0.02638,117,-0.3547,231,0.75405,197,0.55618,122,-0.2929,156,0.09854,113,-0.4117,94,-0.6982
ENSG00000169900,PYDC1,89,2.18831,0,-6.4916,15,-0.8110,26,-0.0265,19,-0.5621,17,-0.6996,66,1.57811,10,-1.5100,2,-3.5830
ENSG00000140688,C16orf58,89,2.01160,16,-0.8402,16,-0.9037,10,-1.6177,35,0.36571,15,-0.9814,25,-0.2218,29,0.04706,15,-0.9530
ENSG00000197302,ZNF720,89,2.15006,15,-0.8485,16,-0.7456,13,-1.0947,17,-0.7861,17,-0.6783,20,-0.4271,31,0.24360,31,0.23819
ENSG00000069329,VPS35,89,-1.3683,137,-0.7232,91,-1.3450,146,-0.6242,388,1.14801,149,-0.5928,289,0.46248,286,0.44535,211,-0.0449
ENSG00000155330,C16orf87,89,1.67414,14,-1.2905,20,-0.7915,11,-1.7189,34,-0.0092,48,0.57893,36,0.10444,41,0.31011,11,-1.7163
ENSG00000166123,GPT2,89,0.80727,50,-0.1451,52,-0.0830,98,0.96829,28,-1.1452,12,-2.2462,33,-0.7883,33,-0.7803,125,1.40021
ENSG00000069345,DNAJA2,89,-0.8812,87,-0.9159,53,-1.6577,182,0.23496,222,0.64540,165,0.07959,193,0.33217,198,0.37120,163,0.05176
ENSG00000171208,NETO2,89,1.78448,0,-8.3256,3,-3.3814,54,0.85145,28,-0.2193,24,-0.4568,19,-0.8266,51,0.75762,24,-0.4232
ENSG00000129636,ITFG1,89,-0.8260,67,-1.2717,55,-1.5482,144,-0.0879,298,1.36859,100,-0.6587,190,0.36458,205,0.48665,72,-1.1442
ENSG00000102893,PHKB,89,0.90700,55,0.11557,26,-1.0678,41,-0.3606,49,-0.1070,32,-0.7534,31,-0.8107,70,0.50024,75,0.60469
ENSG00000102910,LONP2,89,-0.0888,92,-0.0450,54,-0.8578,75,-0.3734,96,0.03517,49,-1.0202,60,-0.7161,141,0.65775,192,1.19733
ENSG00000196470,SIAH1,89,2.17875,26,0.00857,14,-0.9604,22,-0.2816,24,-0.1460,26,-0.0031,11,-1.2923,20,-0.4490,6,-2.1604
ENSG00000102921,N4BP1,89,1.59730,43,0.30416,29,-0.2831,13,-1.4977,28,-0.4212,25,-0.5204,11,-1.7534,63,0.97135,23,-0.6476
ENSG00000121274,TENT4B,89,1.84718,19,-0.7385,26,-0.2889,8,-2.0051,27,-0.2407,20,-0.6369,13,-1.3024,56,0.97713,24,-0.3977
ENSG00000166164,BRD7,89,-0.5012,275,1.36694,133,0.12806,156,0.38668,75,-0.8384,106,-0.2296,57,-1.1889,151,0.33479,112,-0.1547
ENSG00000083799,CYLD,89,0.39331,70,-0.0002,28,-1.3933,37,-0.9998,92,0.50340,61,-0.2131,42,-0.7813,128,1.00035,61,-0.2080
ENSG00000103449,SALL1,89,1.68986,87,1.64184,36,0.09925,51,0.67781,5,-2.8798,1,-4.6654,4,-3.0147,9,-1.9009,48,0.57138
ENSG00000177200,CHD9,89,-0.4792,196,0.79335,93,-0.4162,67,-0.9265,72,-0.8969,75,-0.7432,37,-1.8154,300,1.55962,212,0.92965
ENSG00000103479,RBL2,89,1.42698,81,1.25584,52,0.46886,24,-0.7554,20,-1.1071,15,-1.4280,5,-3.0027,31,-0.3448,49,0.39486
ENSG00000166971,AKTIP,89,0.08623,62,-0.4977,80,-0.0813,125,0.64197,81,-0.0701,101,0.28506,88,0.05612,52,-0.7462,86,0.02358
ENSG00000103494,RPGRIP1L,89,1.70968,8,-2.0228,12,-1.5221,14,-1.2583,44,0.50523,26,-0.3755,20,-0.8078,54,0.78137,21,-0.6914
ENSG00000140718,FTO,89,0.53702,73,0.19539,39,-0.7859,65,0.01627,75,0.27131,46,-0.5199,76,0.26646,61,-0.0798,45,-0.5616
ENSG00000087253,LPCAT2,89,2.97538,48,1.58160,8,-1.2976,32,0.85732,0,-5.9944,0,-5.1566,4,-2.0706,7,-1.4142,0,-7.8436
ENSG00000087258,GNAO1,89,-2.1365,170,-1.1829,171,-1.1742,258,-0.5428,537,0.74338,461,0.38222,388,0.10295,688,1.06649,342,-0.0991
ENSG00000159461,AMFR,89,0.30158,85,0.22734,58,-0.3876,50,-0.6285,70,-0.1132,47,-0.6967,58,-0.3896,91,0.33658,123,0.84110
ENSG00000167005,NUDT21,89,-0.2963,60,-0.9099,54,-1.0587,78,-0.5033,142,0.51689,87,-0.3444,142,0.44196,160,0.64635,124,0.22077
ENSG00000087263,OGFOD1,89,1.62711,41,0.28613,12,-1.6185,27,-0.4008,37,0.11251,22,-0.6815,32,-0.1071,35,0.01474,14,-1.3918
ENSG00000125124,BBS2,89,0.11197,78,-0.1063,55,-0.6457,196,1.45863,68,-0.3642,18,-2.2732,27,-1.7061,38,-1.2193,197,1.47042
ENSG00000087250,MT3,89,-5.5421,2188,-0.8533,8345,1.35176,7430,1.14014,2106,-0.9941,4615,0.32495,3456,-0.1415,1754,-1.1901,5681,0.67201
ENSG00000125148,MT2A,89,-2.9269,518,-0.2953,1719,1.77570,1320,1.27206,249,-1.5274,470,-0.4463,372,-0.8067,124,-2.4455,1126,0.98716
ENSG00000169715,MT1E,89,-2.3182,278,-0.6178,1118,1.74359,951,1.43346,142,-1.7517,252,-0.7684,247,-0.7995,110,-2.0100,789,1.09197
ENSG00000205364,MT1M,89,-0.8139,101,-0.6321,423,1.80697,411,1.75150,35,-2.3576,110,-0.4918,70,-1.1811,22,-2.8705,211,0.55146
ENSG00000198417,MT1F,89,-0.0414,46,-1.0613,261,1.83608,188,1.20674,22,-2.3135,99,0.12047,42,-1.2050,15,-2.6795,133,0.61213
ENSG00000125144,MT1G,89,-1.5444,28,-3.2199,840,2.23432,733,1.94382,70,-2.0338,157,-0.6948,108,-1.2635,33,-2.9892,315,0.41376
ENSG00000187193,MT1X,89,-1.1116,288,0.74635,447,1.53333,398,1.31709,40,-2.4255,67,-1.5346,88,-1.1275,43,-2.1798,330,0.98315
ENSG00000102900,NUP93,89,2.18235,12,-1.1786,21,-0.3267,11,-1.2622,25,-0.1155,18,-0.5641,26,-0.0100,23,-0.2404,13,-1.0911
ENSG00000051108,HERPUD1,89,0.59410,51,-0.3236,107,0.90629,69,0.16870,74,0.32580,23,-1.5374,50,-0.3483,50,-0.3496,34,-0.9185
ENSG00000140848,CPNE2,89,2.13383,55,1.19970,34,0.36320,33,0.34905,6,-2.3420,3,-3.1675,9,-1.6143,22,-0.3342,12,-1.2499
ENSG00000172775,FAM192A,89,-0.6665,162,0.27254,204,0.65246,76,-0.9188,128,-0.1166,157,0.22189,115,-0.2797,185,0.48727,125,-0.1444
ENSG00000159579,RSPRY1,89,2.27819,23,-0.1250,19,-0.4517,11,-1.2463,17,-0.6413,15,-0.7655,11,-1.2282,27,0.13543,21,-0.2785
ENSG00000102931,ARL2BP,89,0.89028,36,-0.5787,35,-0.6075,43,-0.3121,49,-0.0998,61,0.24257,54,0.06946,44,-0.2662,60,0.23356
ENSG00000102934,PLLP,89,0.47254,440,4.09419,41,-0.7482,23,-1.6424,13,-2.6168,10,-2.7803,8,-3.1311,14,-2.3635,17,-2.0360
ENSG00000006210,CX3CL1,89,0.41503,5,-3.6950,35,-1.0324,30,-1.2624,145,1.52953,33,-1.1413,68,-0.0355,88,0.38364,52,-0.4521
ENSG00000005194,CIAPIN1,89,1.02331,16,-1.7002,9,-2.5320,46,-0.0906,73,0.77350,37,-0.4095,67,0.52484,29,-0.7809,45,-0.0954
ENSG00000088682,COQ9,89,1.31280,25,-0.7634,50,0.32755,37,-0.1839,26,-0.7977,23,-0.8711,36,-0.2240,31,-0.4320,68,0.82882
ENSG00000102978,POLR2C,89,1.14629,42,-0.1208,18,-1.4111,50,0.15598,58,0.48175,35,-0.3921,34,-0.4260,33,-0.5019,33,-0.4824
ENSG00000205336,ADGRG1,89,-0.6044,48,-1.5516,132,0.00209,346,1.68206,34,-2.1627,21,-2.7210,30,-2.2218,31,-2.1891,548,2.68003
ENSG00000140854,KATNB1,89,2.02609,3,-3.3382,8,-1.8111,29,0.03732,34,0.31823,17,-0.8218,27,-0.0774,22,-0.3848,21,-0.4740
ENSG00000140859,KIFC3,89,1.99092,17,-0.8007,20,-0.5765,32,0.17348,27,-0.1003,20,-0.5809,31,0.10005,13,-1.2304,12,-1.3020
ENSG00000103005,USB1,89,1.89795,7,-2.2037,14,-1.1518,51,0.86732,26,-0.2644,28,-0.0992,27,-0.1942,25,-0.3097,9,-1.8244
ENSG00000070761,CFAP20,89,0.74036,49,-0.2509,16,-1.8922,47,-0.2877,87,0.81999,45,-0.3522,73,0.39131,47,-0.2871,27,-1.1204
ENSG00000070770,CSNK2A2,89,1.30927,23,-0.9248,31,-0.4443,39,-0.0760,40,-0.0391,21,-1.0392,46,0.19430,46,0.16552,36,-0.2148
ENSG00000103021,CCDC113,89,1.99874,9,-1.8027,16,-0.8637,12,-1.3388,15,-1.0517,34,0.27470,19,-0.6329,48,0.82527,30,0.07152
ENSG00000103034,NDRG4,89,-2.0948,43,-3.1598,214,-0.7869,372,0.08025,509,0.69190,364,0.04333,625,0.94769,435,0.33406,379,0.10883
ENSG00000125107,CNOT1,89,1.19607,48,0.15432,32,-0.4652,46,0.09505,43,-0.0123,20,-1.1962,39,-0.1629,47,0.11555,28,-0.7040
ENSG00000125166,GOT2,89,-0.3191,53,-1.1175,35,-1.7139,122,0.17513,217,1.38640,65,-0.8045,162,0.64628,89,-0.3305,44,-1.3815
ENSG00000150394,CDH8,89,0.93971,12,-2.1185,13,-2.0021,52,0.05158,86,1.02876,26,-1.0489,80,0.74951,53,0.05984,9,-2.5069
ENSG00000140937,CDH11,89,1.46499,25,-0.6219,26,-0.6063,38,-0.0060,29,-0.4429,5,-2.9437,19,-1.0243,60,0.76129,57,0.67233
ENSG00000166548,TK2,89,1.28666,34,-0.3150,51,0.31914,37,-0.1668,25,-0.8735,47,0.18226,17,-1.3831,60,0.58151,32,-0.4035
ENSG00000217555,CKLF,89,2.07824,34,0.33309,27,-0.0279,31,0.16635,18,-0.7087,25,-0.1361,23,-0.2925,4,-2.8401,7,-2.0699
ENSG00000183723,CMTM4,89,0.62934,44,-0.5095,40,-0.6346,50,-0.3029,70,0.26438,60,-0.0305,52,-0.2467,71,0.24129,61,0.01213
ENSG00000135720,DYNC1LI2,89,-1.5505,628,1.62625,209,-0.2555,67,-1.9744,244,-0.0121,198,-0.3355,185,-0.4457,357,0.61625,233,-0.0842
ENSG00000159593,NAE1,89,0.85007,50,-0.1115,38,-0.5210,30,-0.9004,69,0.47768,41,-0.3953,49,-0.1504,53,-0.0099,45,-0.2522
ENSG00000172840,PDP2,89,2.38220,14,-0.8023,14,-0.8019,7,-1.8822,17,-0.5416,28,0.22147,8,-1.5830,22,-0.1629,23,-0.0514
ENSG00000166595,CIAO2B,89,-0.8793,195,0.34447,128,-0.3225,200,0.39382,177,0.21831,181,0.22595,268,0.88267,42,-2.0163,115,-0.4895
ENSG00000172831,CES2,89,1.52367,29,-0.3659,48,0.44875,16,-1.2293,12,-1.7530,29,-0.3504,30,-0.3198,69,1.05665,30,-0.2978
